категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 32 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 32 ; 35; 40; 42; 45; 50; 55; 60; 65; 75; 90; 95; 100",32,516000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;32;35;40;42;45;50;55;60;65;75;90;95;100,АМГ6,32 ; 35; 40; 42; 45; 50; 55; 60; 65; 75; 90; 95; 100,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 105 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 105 ; 110; 120; 130; 140; 150; 160; 180; 190; 200; 210; 220; 230; 240; 250",105,495000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;105;110;120;130;140;150;160;180;190;200;210;220;230;240;250,АМГ6,105 ; 110; 120; 130; 140; 150; 160; 180; 190; 200; 210; 220; 230; 240; 250,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 260 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 260 ; 270; 280; 300",260,727000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;260;270;280;300,АМГ6,260 ; 270; 280; 300,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 310 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 310 ; 320; 330; 340",310,647000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;310;320;330;340,АМГ6,310 ; 320; 330; 340,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 350 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 350",350,727000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;350,АМГ6,350,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6 М,АЛЮМИНИЕВЫЙ КРУГ 12 АМГ6 М,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6 М, размер 12",12,947000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6 м;12,АМГ6 М,12,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6 М,АЛЮМИНИЕВЫЙ КРУГ 35 АМГ6 М,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6 М, размер 35",35,516000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6 м;35,АМГ6 М,35,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМЦ,АЛЮМИНИЕВЫЙ КРУГ 12 АМЦ,"АЛЮМИНИЕВЫЙ КРУГ марки АМЦ, размер 12 ; 18; 20; 25; 30; 40; 45; 55; 60; 65; 70; 75; 80; 90; 100",12,588000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амц;12;18;20;25;30;40;45;55;60;65;70;75;80;90;100,АМЦ,12 ; 18; 20; 25; 30; 40; 45; 55; 60; 65; 70; 75; 80; 90; 100,ГОСТ 2590-2006,т
Цветные металлы,АЛЮМИНИЕВАЯ ПЛИТА,АД1,АЛЮМИНИЕВАЯ ПЛИТА 12 АД1,"АЛЮМИНИЕВАЯ ПЛИТА марки АД1, размер 12 ; 14; 16",12,488000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/TSVETNYE_METALLY/ALYUMINIEVAYA_PLITA/img.jpg,цветные металлы;алюминиевая плита;ад1;12;14;16,АД1,12 ; 14; 16,,т
Цветные металлы,АЛЮМИНИЕВАЯ ПЛИТА,АД1,АЛЮМИНИЕВАЯ ПЛИТА 20 АД1,"АЛЮМИНИЕВАЯ ПЛИТА марки АД1, размер 20 ; 25",20,425000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/TSVETNYE_METALLY/ALYUMINIEVAYA_PLITA/img.jpg,цветные металлы;алюминиевая плита;ад1;20;25,АД1,20 ; 25,,т
Цветные металлы,АЛЮМИНИЕВАЯ ПЛИТА,АД1 уценка,АЛЮМИНИЕВАЯ ПЛИТА 14 АД1 уценка,"АЛЮМИНИЕВАЯ ПЛИТА марки АД1 уценка, размер 14",14,410000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/TSVETNYE_METALLY/ALYUMINIEVAYA_PLITA/img.jpg,цветные металлы;алюминиевая плита;ад1 уценка;14,АД1 уценка,14,,т
Цветные металлы,АЛЮМИНИЕВАЯ ПЛИТА,АМГ2,АЛЮМИНИЕВАЯ ПЛИТА 12 АМГ2,"АЛЮМИНИЕВАЯ ПЛИТА марки АМГ2, размер 12 ; 14; 16",12,609000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/TSVETNYE_METALLY/ALYUMINIEVAYA_PLITA/img.jpg,цветные металлы;алюминиевая плита;амг2;12;14;16,АМГ2,12 ; 14; 16,,т
Цветные металлы,АЛЮМИНИЕВАЯ ПЛИТА,АМГ2,АЛЮМИНИЕВАЯ ПЛИТА 18 АМГ2,"АЛЮМИНИЕВАЯ ПЛИТА марки АМГ2, размер 18 ; 20; 30; 35; 40; 45",18,490000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/TSVETNYE_METALLY/ALYUMINIEVAYA_PLITA/img.jpg,цветные металлы;алюминиевая плита;амг2;18;20;30;35;40;45,АМГ2,18 ; 20; 30; 35; 40; 45,,т
