категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Швеллер,ШВЕЛЛЕР,10,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10;10,10,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10;10,10,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10;10,10,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10 6м,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10 6м;10;10,10 6м,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10 6м,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10 6м;10;10,10 6м,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10 6м,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10 6м;10;10,10 6м,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10 6м,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10 6м;10;10,10 6м,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,12,Швеллер 12,"Швеллер 12, сталь Ст3",,79300,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;12;12,12,12,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,12,Швеллер 12,"Швеллер 12, сталь Ст3",,79300,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;12;12,12,12,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,12,Швеллер 12,"Швеллер 12, сталь Ст3",,79300,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;12;12,12,12,ГОСТ 8240-97,т
