категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Изделия и проектные позиции,Газгольдерная,210,Газгольдерная 990 210,"Газгольдерная марки 210, размер 990",990,48400,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;210;990,210,990,,880
Изделия и проектные позиции,Газгольдерная,220,Газгольдерная 990 220,"Газгольдерная марки 220, размер 990",990,48400,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;220;990,220,990,,880
Изделия и проектные позиции,Газгольдерная,230,Газгольдерная 990 230,"Газгольдерная марки 230, размер 990",990,48400,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;230;990,230,990,,880
Изделия и проектные позиции,Газгольдерная,240,Газгольдерная 990 240,"Газгольдерная марки 240, размер 990",990,48400,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;240;990,240,990,,880
Изделия и проектные позиции,Газгольдерная,250,Газгольдерная 1390 250,"Газгольдерная марки 250, размер 1390",1390,65450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;250;1390,250,1390,,1190
Изделия и проектные позиции,Газгольдерная,260,Газгольдерная 1390 260,"Газгольдерная марки 260, размер 1390",1390,65450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;260;1390,260,1390,,1190
Изделия и проектные позиции,Газгольдерная,270,Газгольдерная 1390 270,"Газгольдерная марки 270, размер 1390",1390,65450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;270;1390,270,1390,,1190
Изделия и проектные позиции,Газгольдерная,280,Газгольдерная 1390 280,"Газгольдерная марки 280, размер 1390",1390,65450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;280;1390,280,1390,,1190
Изделия и проектные позиции,Газгольдерная,290,Газгольдерная 1390 290,"Газгольдерная марки 290, размер 1390",1390,65450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;290;1390,290,1390,,1190
Изделия и проектные позиции,Газгольдерная,300,Газгольдерная 1850 300,"Газгольдерная марки 300, размер 1850",1850,92400,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;300;1850,300,1850,,1680
Изделия и проектные позиции,ШИФЕР АСБЕСТОЦЕМЕНТНЫЙ,1750x1130x5.2 8-волновой,Шифер асбестоцементный 8-волновой 1750x1130x5.2 мм,"Шифер асбестоцементный 8-волновой, размер 1750x1130x5.2 мм, для кровли",1750,420,лист,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/ШИФЕР_АСБЕСТОЦЕМЕНТНЫЙ/шифер_асбестоцементный.webp,строительные материалы;шифер асбестоцементный;8-волновой;1750x1130x5.2;шифер;асбестоцемент,1750x1130x5.2 8-волновой,1750x1130x5.2,ГОСТ 30340-95,лист
Изделия и проектные позиции,ШИФЕР АСБЕСТОЦЕМЕНТНЫЙ,1750x1130x5.8 7-волновой,Шифер асбестоцементный 7-волновой 1750x1130x5.8 мм,"Шифер асбестоцементный 7-волновой, размер 1750x1130x5.8 мм, для кровли",1750,450,лист,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/ШИФЕР_АСБЕСТОЦЕМЕНТНЫЙ/шифер_асбестоцементный.webp,строительные материалы;шифер асбестоцементный;7-волновой;1750x1130x5.8;шифер;асбестоцемент,1750x1130x5.8 7-волновой,1750x1130x5.8,ГОСТ 30340-95,лист
Изделия и проектные позиции,ЛИСТ АСБЕСТОЦЕМЕНТНЫЙ ПЛОСКИЙ,1200x800x10,Лист асбестоцементный плоский 1200x800x10 мм,"Лист асбестоцементный плоский, размер 1200x800x10 мм",1200,650,лист,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/ЛИСТ_АСБЕСТОЦЕМЕНТНЫЙ_ПЛОСКИЙ/лист.webp,строительные материалы;лист асбестоцементный плоский;1200x800x10;лист,1200x800x10,1200x800x10,ГОСТ 18124-95,лист
